RollingAvgWindow,PositiveDiffMAThreshold,NegativeDiffMAThreshold,FixedOrderQuantity,PnL
1,33.60000,-36.00000,100,1708638.86073
1,34.40000,-36.80000,100,1708616.03277
1,29.60000,-35.80000,100,1708573.38703
1,27.80000,-31.20000,100,1708562.90022
1,30.60000,-35.40000,100,1708555.32313
1,34.00000,-36.80000,100,1708541.55413
1,27.00000,-28.00000,100,1708532.34096
1,25.60000,-30.80000,100,1708526.13509
1,35.80000,-37.00000,100,1708479.25803
1,36.80000,-34.20000,100,1708444.98827
1,25.60000,-29.00000,100,1708438.38435
1,34.20000,-36.60000,100,1708401.73568
1,35.40000,-34.40000,100,1708382.25587
1,36.00000,-37.00000,100,1708368.60526
1,27.20000,-26.80000,100,1708362.31744
1,25.00000,-29.80000,100,1708356.39757
1,33.20000,-34.40000,100,1708327.72833
1,33.20000,-34.80000,100,1708323.21864
1,26.40000,-30.60000,100,1708309.00970
1,32.80000,-33.60000,100,1708287.96333
1,33.80000,-37.00000,100,1708285.38143
1,35.20000,-33.80000,100,1708268.58728
1,35.20000,-36.40000,100,1708259.08421
1,30.40000,-32.80000,100,1708258.96748
1,36.20000,-34.80000,100,1708256.79679
1,27.00000,-26.80000,100,1708228.79547
1,26.00000,-29.40000,100,1708201.16451
1,36.20000,-32.60000,100,1708160.20710
1,36.80000,-32.60000,100,1708157.65558
1,33.00000,-34.40000,100,1708150.57473
1,33.00000,-34.80000,100,1708146.06504
1,35.20000,-32.60000,100,1708143.81091
1,26.40000,-29.00000,100,1708126.52178
1,36.60000,-36.40000,100,1708115.42617
1,28.40000,-32.00000,100,1708107.19104
1,36.40000,-34.60000,100,1708103.43932
1,26.80000,-27.80000,100,1708097.20414
1,35.00000,-34.20000,100,1708072.59737
1,36.40000,-35.00000,100,1708062.82721
1,36.40000,-36.40000,100,1708021.03488
1,25.00000,-27.80000,100,1708003.62521
1,35.20000,-35.00000,100,1707985.88760
1,35.80000,-36.80000,100,1707955.75908
1,30.00000,-35.60000,100,1707952.89964
1,26.80000,-30.80000,100,1707933.39377
1,27.80000,-31.00000,100,1707907.89030
1,29.80000,-34.00000,100,1707888.12318
1,36.20000,-34.40000,100,1707876.81195
1,26.60000,-27.60000,100,1707876.01909
1,36.40000,-33.80000,100,1707871.35826
1,29.40000,-32.40000,100,1707866.20959
1,36.00000,-36.80000,100,1707845.10630
1,28.00000,-31.60000,100,1707839.35532
1,30.20000,-35.40000,100,1707827.74091
1,35.40000,-36.00000,100,1707823.85733
1,34.80000,-36.60000,100,1707822.65301
1,25.20000,-30.80000,100,1707817.73884
1,36.60000,-34.20000,100,1707801.31590
1,30.40000,-35.40000,100,1707791.36896
1,26.20000,-29.40000,100,1707789.65261
1,27.20000,-27.00000,100,1707788.19006
1,30.60000,-33.00000,100,1707783.33034
1,27.60000,-27.60000,100,1707780.93685
1,29.80000,-35.80000,100,1707776.51996
1,25.00000,-29.60000,100,1707770.38528
1,33.80000,-36.80000,100,1707761.88247
1,33.40000,-33.60000,100,1707754.77805
1,25.20000,-29.00000,100,1707729.98810
1,30.60000,-33.40000,100,1707699.72316
1,29.60000,-35.60000,100,1707678.49366
1,26.00000,-30.60000,100,1707678.18922
1,27.00000,-27.00000,100,1707654.66808
1,26.60000,-30.80000,100,1707654.52954
1,31.00000,-34.40000,100,1707638.48602
1,27.80000,-28.80000,100,1707618.14353
1,35.20000,-34.60000,100,1707602.61100
1,27.60000,-28.60000,100,1707597.64090
1,25.80000,-28.20000,100,1707576.25319
1,36.40000,-32.40000,100,1707565.13098
1,30.80000,-34.40000,100,1707542.14086
1,26.20000,-28.20000,100,1707535.66280
1,27.40000,-27.60000,100,1707530.53480
1,25.40000,-31.20000,100,1707521.69699
1,26.00000,-29.20000,100,1707476.62841
1,35.60000,-37.00000,100,1707466.15391
1,30.20000,-33.00000,100,1707461.10032
1,26.20000,-28.60000,100,1707450.00786
1,35.20000,-33.20000,100,1707424.13213
1,36.80000,-36.20000,100,1707395.77856
1,30.20000,-33.40000,100,1707377.49315
1,27.40000,-28.60000,100,1707347.23885
1,36.20000,-36.00000,100,1707296.73987
1,30.60000,-33.80000,100,1707278.63966
1,33.40000,-36.40000,100,1707266.98193
1,26.20000,-30.60000,100,1707266.67732
1,28.00000,-31.80000,100,1707265.32079
1,26.40000,-28.20000,100,1707247.45945
1,27.60000,-28.20000,100,1707241.96710
1,26.00000,-28.20000,100,1707240.98176
1,30.00000,-32.80000,100,1707217.68322
1,35.00000,-34.40000,100,1707163.61644
1,26.40000,-28.60000,100,1707161.80451
1,36.60000,-32.60000,100,1707159.19009
1,26.00000,-28.60000,100,1707155.32682
1,27.80000,-27.60000,100,1707130.83952
1,28.80000,-32.20000,100,1707109.76083
1,36.40000,-32.80000,100,1707105.25445
1,34.20000,-37.00000,100,1707102.26355
1,35.00000,-34.80000,100,1707069.43265
1,26.20000,-29.20000,100,1707065.11651
1,30.40000,-33.00000,100,1707019.37617
1,29.40000,-34.00000,100,1707014.62180
1,36.40000,-33.20000,100,1707010.36308
1,27.40000,-28.20000,100,1706991.56505
1,36.80000,-34.80000,100,1706991.09106
1,30.20000,-33.80000,100,1706956.40964
1,30.60000,-35.20000,100,1706954.90713
1,31.20000,-34.40000,100,1706952.85447
1,31.60000,-36.40000,100,1706950.44915
1,29.60000,-32.80000,100,1706943.27725
1,35.60000,-36.80000,100,1706942.65496
1,30.40000,-33.40000,100,1706935.76899
1,29.40000,-35.80000,100,1706903.01857
1,35.20000,-36.20000,100,1706895.76423
1,29.80000,-35.60000,100,1706881.62660
1,31.00000,-33.60000,100,1706877.39048
1,30.80000,-33.60000,100,1706781.04532
1,25.00000,-28.80000,100,1706777.67328
1,36.60000,-36.20000,100,1706752.10619
1,32.40000,-36.00000,100,1706704.96778
1,31.40000,-36.40000,100,1706683.69655
1,27.20000,-30.80000,100,1706672.71709
1,31.00000,-34.80000,100,1706662.72043
1,36.40000,-36.20000,100,1706657.71490
1,27.00000,-30.80000,100,1706634.49995
1,36.80000,-34.40000,100,1706611.10622
1,32.80000,-36.40000,100,1706604.27340
1,34.20000,-36.80000,100,1706578.76459
1,30.80000,-34.80000,100,1706566.37528
1,25.80000,-29.80000,100,1706548.67763
1,34.80000,-37.00000,100,1706523.18088
1,30.40000,-33.80000,100,1706514.68549
1,26.60000,-27.80000,100,1706399.88754
1,26.80000,-28.40000,100,1706374.77014
1,27.20000,-28.80000,100,1706354.49163
1,36.60000,-34.80000,100,1706347.41869
1,30.00000,-35.40000,100,1706344.73250
1,25.80000,-27.60000,100,1706322.81278
1,27.60000,-27.80000,100,1706304.80529
1,32.40000,-36.60000,100,1706287.98090
1,25.00000,-28.40000,100,1706283.04859
1,26.20000,-27.60000,100,1706282.22239
1,25.00000,-29.40000,100,1706238.27447
1,30.20000,-35.20000,100,1706227.32492
1,27.00000,-28.80000,100,1706220.96965
1,31.20000,-33.60000,100,1706191.75893
1,30.40000,-35.20000,100,1706190.95296
1,35.40000,-33.60000,100,1706183.84081
1,27.40000,-31.20000,100,1706162.14488
1,29.80000,-32.80000,100,1706146.41018
1,33.20000,-33.60000,100,1706118.17044
1,32.20000,-36.00000,100,1706098.81568
1,26.60000,-28.40000,100,1706095.90590
1,31.80000,-36.00000,100,1706087.27637
1,29.60000,-35.40000,100,1706070.32653
1,27.40000,-27.80000,100,1706054.40324
1,27.80000,-28.60000,100,1706032.90704
1,29.40000,-35.60000,100,1706008.12521
1,34.80000,-36.80000,100,1705999.68192
1,26.40000,-27.60000,100,1705994.01904
1,26.00000,-27.60000,100,1705987.54135
1,30.60000,-32.60000,100,1705987.12558
1,30.00000,-33.00000,100,1705978.09191
1,31.20000,-34.80000,100,1705977.08889
1,36.60000,-34.40000,100,1705967.43386
1,25.80000,-29.60000,100,1705962.66534
1,30.60000,-33.20000,100,1705960.13005
1,33.00000,-33.60000,100,1705941.01683
1,33.40000,-36.20000,100,1705903.66195
1,30.00000,-33.40000,100,1705894.48474
1,33.20000,-36.40000,100,1705882.94286
1,25.40000,-31.00000,100,1705798.47039
1,28.60000,-32.20000,100,1705798.12559
1,25.00000,-30.60000,100,1705715.29918
1,33.00000,-36.40000,100,1705705.78926
1,26.40000,-30.80000,100,1705705.15854
1,29.60000,-33.00000,100,1705703.68593
1,35.20000,-34.20000,100,1705699.40826
1,26.80000,-31.20000,100,1705688.23193
1,32.20000,-36.60000,100,1705681.82881
1,36.20000,-33.60000,100,1705678.39689
1,27.80000,-28.20000,100,1705677.23324
1,31.80000,-36.60000,100,1705670.28950
1,30.20000,-32.60000,100,1705664.89556
1,32.00000,-36.00000,100,1705650.19510
1,30.20000,-33.20000,100,1705637.90003
1,29.60000,-33.40000,100,1705620.07876
1,31.60000,-36.20000,100,1705587.12917
1,32.60000,-36.00000,100,1705565.72999
1,25.00000,-29.20000,100,1705513.73837
1,30.60000,-34.60000,100,1705509.55672
1,27.40000,-31.00000,100,1705507.13497
1,30.00000,-33.80000,100,1705473.40123
1,35.00000,-36.00000,100,1705419.30899
1,26.60000,-31.20000,100,1705409.36770
1,36.80000,-33.60000,100,1705321.05225
1,31.40000,-36.20000,100,1705320.37657
1,36.40000,-34.20000,100,1705302.17923
1,29.80000,-35.40000,100,1705273.45946
1,29.40000,-32.80000,100,1705272.90880
1,26.20000,-29.00000,100,1705263.77484
1,32.80000,-36.20000,100,1705240.95342
1,32.00000,-36.60000,100,1705233.20822
1,30.40000,-32.60000,100,1705223.17141
1,25.80000,-27.80000,100,1705220.63902
1,29.60000,-33.80000,100,1705198.99526
1,30.40000,-33.20000,100,1705196.17588
1,25.00000,-28.60000,100,1705192.43679
1,30.20000,-34.60000,100,1705187.32670
1,26.20000,-27.80000,100,1705180.04862
1,32.60000,-36.60000,100,1705148.74311
1,29.20000,-32.40000,100,1705118.50764
1,29.00000,-32.40000,100,1705095.18610
1,26.00000,-30.80000,100,1705074.33806
1,27.60000,-31.40000,100,1705072.56327
1,30.60000,-34.20000,100,1705054.81634
1,26.80000,-31.00000,100,1705033.22202
1,33.60000,-36.60000,100,1705019.29228
1,30.60000,-35.00000,100,1705011.25153
1,32.40000,-37.00000,100,1704988.50877
1,25.80000,-28.80000,100,1704969.95334
1,26.00000,-29.00000,100,1704969.09380
1,35.00000,-33.60000,100,1704965.20138
1,27.20000,-27.60000,100,1704952.55108
1,29.80000,-33.00000,100,1704906.81887
1,26.40000,-27.80000,100,1704891.84528
1,26.00000,-27.80000,100,1704885.36759
1,29.80000,-33.40000,100,1704823.21170
1,27.00000,-27.60000,100,1704819.02911
1,35.20000,-34.40000,100,1704790.42733
1,36.40000,-34.80000,100,1704773.18314
1,27.20000,-28.60000,100,1704769.25513
1,26.60000,-31.00000,100,1704754.35779
1,30.40000,-34.60000,100,1704745.60255
1,30.00000,-35.20000,100,1704744.31651
1,27.80000,-27.80000,100,1704740.07143
1,30.20000,-34.20000,100,1704732.58632
1,35.20000,-34.80000,100,1704696.24353
1,30.20000,-35.00000,100,1704689.02151
1,36.60000,-33.60000,100,1704677.37988
1,26.20000,-30.80000,100,1704662.82616
1,25.60000,-31.20000,100,1704660.88127
1,36.40000,-32.60000,100,1704660.05342
1,27.00000,-28.60000,100,1704635.73315
1,27.60000,-28.40000,100,1704582.37129
1,36.80000,-36.00000,100,1704551.18988
1,29.00000,-35.80000,100,1704544.25852
1,33.20000,-36.20000,100,1704519.62288
1,29.00000,-34.00000,100,1704512.08055
1,25.80000,-28.40000,100,1704475.32865
1,29.60000,-35.20000,100,1704469.91053
1,32.40000,-36.80000,100,1704465.00982
1,26.20000,-28.40000,100,1704434.73825
1,25.80000,-29.40000,100,1704430.55453
1,27.20000,-28.20000,100,1704413.58133
1,29.80000,-33.80000,100,1704402.12819
1,29.40000,-35.40000,100,1704399.95807
1,36.40000,-34.40000,100,1704393.19831
1,32.20000,-37.00000,100,1704382.35668
1,31.80000,-37.00000,100,1704370.81737
1,33.00000,-36.20000,100,1704342.46928
1,27.40000,-28.40000,100,1704331.96924
1,28.00000,-32.00000,100,1704323.93053
1,30.40000,-34.20000,100,1704290.86217
1,27.00000,-28.20000,100,1704280.05936
1,29.20000,-34.00000,100,1704266.91985
1,30.40000,-35.00000,100,1704247.29736
1,31.00000,-36.40000,100,1704182.73583
1,30.00000,-32.60000,100,1704181.88715
1,29.20000,-35.80000,100,1704155.31663
1,30.00000,-33.20000,100,1704154.89162
1,26.40000,-28.40000,100,1704146.53491
1,26.00000,-28.40000,100,1704140.05722
1,30.80000,-36.40000,100,1704086.39068
1,29.40000,-33.00000,100,1704033.31748
1,25.40000,-31.40000,100,1703996.62304
1,25.20000,-31.20000,100,1703952.48501
1,29.40000,-33.40000,100,1703949.71031
1,32.00000,-37.00000,100,1703933.73610
1,25.80000,-30.60000,100,1703907.57924
1,36.60000,-36.00000,100,1703907.51751
1,29.60000,-32.60000,100,1703907.48118
1,26.00000,-31.20000,100,1703897.39290
1,29.60000,-33.20000,100,1703880.48565
1,32.20000,-36.80000,100,1703858.85772
1,32.60000,-37.00000,100,1703849.27098
1,31.80000,-36.80000,100,1703847.31841
1,36.40000,-36.00000,100,1703813.12622
1,27.20000,-31.20000,100,1703729.44294
1,33.60000,-37.00000,100,1703719.82015
1,25.80000,-29.20000,100,1703706.01843
1,30.00000,-34.60000,100,1703704.31829
1,27.00000,-31.20000,100,1703691.22580
1,28.20000,-32.20000,100,1703678.99777
1,29.80000,-35.20000,100,1703673.04347
1,35.40000,-36.60000,100,1703661.15008
1,29.00000,-35.60000,100,1703649.36515
1,29.40000,-33.80000,100,1703528.62680
1,27.80000,-31.40000,100,1703507.82941
1,31.20000,-36.40000,100,1703497.10429
1,27.20000,-27.80000,100,1703476.41952
1,26.40000,-31.20000,100,1703459.99670
1,29.60000,-34.60000,100,1703429.91231
1,32.00000,-36.80000,100,1703410.23714
1,25.80000,-28.60000,100,1703384.71685
1,27.00000,-27.80000,100,1703342.89755
1,32.60000,-36.80000,100,1703325.77203
1,29.20000,-35.60000,100,1703260.42326
1,30.00000,-34.20000,100,1703249.57791
1,30.00000,-35.00000,100,1703206.01310
1,33.60000,-36.80000,100,1703196.32120
1,36.20000,-36.60000,100,1703134.03262
1,29.80000,-32.60000,100,1703110.61411
1,25.00000,-30.80000,100,1703093.95451
1,29.80000,-33.20000,100,1703083.61858
1,27.20000,-31.00000,100,1703074.43303
1,35.20000,-36.00000,100,1703046.11987
1,27.00000,-31.00000,100,1703036.21589
1,27.80000,-28.40000,100,1703017.63743
1,25.00000,-29.00000,100,1703006.20377
1,29.60000,-34.20000,100,1702975.17193
1,25.60000,-31.00000,100,1702937.65466
1,29.60000,-35.00000,100,1702931.60713
1,28.40000,-32.20000,100,1702836.04266
1,31.00000,-36.20000,100,1702819.41585
1,26.40000,-31.00000,100,1702804.98679
1,29.40000,-35.20000,100,1702799.54208
1,30.80000,-36.20000,100,1702723.07070
1,30.60000,-34.40000,100,1702697.37305
1,29.80000,-34.60000,100,1702633.04525
1,35.20000,-33.60000,100,1702592.01227
1,29.20000,-32.80000,100,1702525.20685
1,29.00000,-32.80000,100,1702501.88531
1,26.20000,-31.20000,100,1702417.66432
1,30.20000,-34.40000,100,1702375.14303
1,35.40000,-37.00000,100,1702361.67795
1,35.00000,-36.60000,100,1702261.65741
1,29.40000,-32.60000,100,1702237.11272
1,25.20000,-31.00000,100,1702229.25841
1,29.40000,-33.20000,100,1702210.11719
1,29.80000,-34.20000,100,1702178.30487
1,36.40000,-33.60000,100,1702178.24322
1,26.00000,-31.00000,100,1702174.16630
1,29.80000,-35.00000,100,1702134.74006
1,31.20000,-36.20000,100,1702133.78431
1,33.40000,-36.00000,100,1702054.01759
1,30.60000,-33.60000,100,1701936.27751
1,30.40000,-34.40000,100,1701933.41888
1,29.00000,-35.40000,100,1701897.41682
1,35.40000,-36.80000,100,1701838.17899
1,36.20000,-37.00000,100,1701834.56049
1,26.20000,-31.00000,100,1701762.65441
1,29.40000,-34.60000,100,1701759.54386
1,27.20000,-28.40000,100,1701753.98552
1,31.60000,-36.00000,100,1701737.48482
1,30.60000,-34.80000,100,1701721.60746
1,29.20000,-35.40000,100,1701652.25613
1,27.00000,-28.40000,100,1701620.46355
1,30.20000,-33.60000,100,1701614.04749
1,31.40000,-36.00000,100,1701470.73222
1,30.20000,-34.80000,100,1701399.37744
1,32.80000,-36.00000,100,1701391.30906
1,31.60000,-36.60000,100,1701320.49794
1,36.20000,-36.80000,100,1701311.06153
1,33.40000,-36.60000,100,1701306.89928
1,29.40000,-34.20000,100,1701304.80348
1,25.80000,-30.80000,100,1701303.72808
1,29.20000,-33.00000,100,1701285.61553
1,29.00000,-33.00000,100,1701262.29399
1,29.40000,-35.00000,100,1701261.23867
1,29.20000,-33.40000,100,1701202.00836
1,25.80000,-29.00000,100,1701198.48383
1,29.00000,-33.40000,100,1701178.68682
1,30.40000,-33.60000,100,1701172.32334
1,25.60000,-31.40000,100,1701135.80732
1,27.40000,-31.40000,100,1701107.07407
1,31.40000,-36.60000,100,1701053.74534
1,32.80000,-36.60000,100,1700974.32219
1,35.00000,-37.00000,100,1700962.18528
1,30.40000,-34.80000,100,1700957.65329
1,30.00000,-34.40000,100,1700892.13462
1,29.20000,-33.80000,100,1700780.92486
1,29.00000,-33.80000,100,1700757.60331
1,33.20000,-36.00000,100,1700669.97853
1,26.80000,-31.40000,100,1700633.16112
1,29.60000,-34.40000,100,1700617.72865
1,33.00000,-36.00000,100,1700492.82492
1,35.00000,-36.80000,100,1700438.68632
1,25.20000,-31.40000,100,1700427.41107
1,36.80000,-36.60000,100,1700388.48263
1,26.60000,-31.40000,100,1700354.29689
1,29.00000,-35.20000,100,1700297.00083
1,27.60000,-31.60000,100,1700296.35555
1,33.20000,-36.60000,100,1700252.99165
1,30.00000,-33.60000,100,1700131.03908
1,25.80000,-31.20000,100,1700126.78293
1,28.80000,-32.40000,100,1700101.84845
1,33.00000,-36.60000,100,1700075.83805
1,29.20000,-35.20000,100,1700051.84013
1,31.60000,-37.00000,100,1700021.02581
1,33.40000,-37.00000,100,1700007.42715
1,30.00000,-34.80000,100,1699916.36903
1,35.20000,-36.60000,100,1699888.46829
1,29.60000,-33.60000,100,1699856.63311
1,29.80000,-34.40000,100,1699820.86158
1,31.40000,-37.00000,100,1699754.27321
1,36.60000,-36.60000,100,1699744.81026
1,27.60000,-31.80000,100,1699722.32102
1,32.80000,-37.00000,100,1699674.85006
1,36.40000,-36.60000,100,1699650.41897
1,29.60000,-34.80000,100,1699641.96306
1,28.20000,-35.80000,100,1699626.32180
1,28.80000,-35.80000,100,1699550.92087
1,28.80000,-34.00000,100,1699518.74290
1,31.60000,-36.80000,100,1699497.52686
1,29.20000,-32.60000,100,1699489.41077
1,33.40000,-36.80000,100,1699483.92819
1,29.00000,-32.60000,100,1699466.08923
1,29.20000,-33.20000,100,1699462.41525
1,29.00000,-33.20000,100,1699439.09370
1,29.00000,-34.60000,100,1699257.00261
1,30.20000,-36.40000,100,1699249.52429
1,30.60000,-36.40000,100,1699241.62286
1,31.40000,-36.80000,100,1699230.77426
1,25.00000,-31.20000,100,1699228.70069
1,32.80000,-36.80000,100,1699151.35110
1,36.80000,-37.00000,100,1699089.01050
1,29.80000,-33.60000,100,1699059.76604
1,28.00000,-32.20000,100,1699052.78214
1,25.40000,-31.60000,100,1699017.12075
1,29.20000,-34.60000,100,1699011.84191
1,28.00000,-35.80000,100,1698987.27291
1,31.00000,-36.00000,100,1698969.77149
1,33.20000,-37.00000,100,1698953.51952
1,29.40000,-34.40000,100,1698947.36019
1,28.60000,-35.80000,100,1698924.62496
1,28.60000,-34.00000,100,1698892.44699
1,30.80000,-36.00000,100,1698873.42634
1,29.80000,-34.80000,100,1698845.09599
1,26.00000,-31.40000,100,1698842.32209
1,29.00000,-34.20000,100,1698802.26223
1,28.60000,-32.40000,100,1698790.21321
1,33.00000,-37.00000,100,1698776.36592
1,29.00000,-35.00000,100,1698758.69742
1,27.80000,-31.60000,100,1698731.62169
1,28.20000,-35.60000,100,1698731.42843
1,27.20000,-31.40000,100,1698674.37213
1,28.80000,-35.60000,100,1698656.02750
1,27.00000,-31.40000,100,1698636.15499
1,35.20000,-37.00000,100,1698588.99616
1,36.80000,-36.80000,100,1698565.51154
1,29.20000,-34.20000,100,1698557.10153
1,31.00000,-36.60000,100,1698552.78462
1,29.20000,-35.00000,100,1698513.53673
1,30.40000,-36.40000,100,1698477.66869
1,30.80000,-36.60000,100,1698456.43947
1,36.60000,-37.00000,100,1698445.33813
1,33.20000,-36.80000,100,1698430.02057
1,26.40000,-31.40000,100,1698404.92589
1,25.80000,-31.00000,100,1698403.55633
1,36.40000,-37.00000,100,1698350.94684
1,31.20000,-36.00000,100,1698284.13995
1,33.00000,-36.80000,100,1698252.86696
1,29.40000,-33.60000,100,1698186.26465
1,27.80000,-31.80000,100,1698157.58716
1,28.00000,-35.60000,100,1698092.37954
1,25.40000,-31.80000,100,1698083.66962
1,35.20000,-36.80000,100,1698065.49721
1,28.60000,-35.60000,100,1698029.73160
1,29.40000,-34.80000,100,1697971.59461
1,36.60000,-36.80000,100,1697921.83918
1,30.20000,-36.20000,100,1697886.20431
1,30.60000,-36.20000,100,1697878.30288
1,31.20000,-36.60000,100,1697867.15308
1,36.40000,-36.80000,100,1697827.44788
1,28.80000,-32.80000,100,1697508.54766
1,25.00000,-31.00000,100,1697505.47409
1,30.00000,-36.40000,100,1697449.62821
1,26.20000,-31.40000,100,1697362.59351
1,31.00000,-37.00000,100,1697253.31249
1,29.60000,-36.40000,100,1697175.22224
1,30.80000,-37.00000,100,1697156.96734
1,30.40000,-36.20000,100,1697114.34871
1,28.20000,-35.40000,100,1696979.48011
1,28.80000,-35.40000,100,1696904.07918
1,27.60000,-32.00000,100,1696780.93076
1,28.40000,-35.80000,100,1696769.18380
1,31.00000,-36.80000,100,1696729.81353
1,28.20000,-32.40000,100,1696671.08539
1,30.80000,-36.80000,100,1696633.46838
1,31.20000,-37.00000,100,1696567.68095
1,29.00000,-34.40000,100,1696444.81894
1,29.80000,-36.40000,100,1696378.35517
1,28.00000,-35.40000,100,1696340.43122
1,27.40000,-31.60000,100,1696330.86635
1,28.60000,-35.40000,100,1696277.78327
1,28.80000,-33.00000,100,1696268.95634
1,28.20000,-34.00000,100,1696258.42196
1,29.20000,-34.40000,100,1696199.65824
1,28.60000,-32.80000,100,1696196.91242
1,28.80000,-33.40000,100,1696185.34917
1,25.60000,-31.60000,100,1696156.30503
1,30.00000,-36.20000,100,1696086.30823
1,31.20000,-36.80000,100,1696044.18199
1,28.40000,-34.00000,100,1695930.36406
1,28.40000,-35.60000,100,1695874.29043
1,28.40000,-32.40000,100,1695828.13028
1,29.60000,-36.20000,100,1695811.90226
1,28.80000,-33.80000,100,1695764.26567
1,27.40000,-31.80000,100,1695756.83182
1,25.00000,-31.40000,100,1695703.62674
1,26.80000,-31.60000,100,1695653.65883
1,29.40000,-36.40000,100,1695504.85378
1,29.00000,-34.80000,100,1695469.05336
1,25.20000,-31.60000,100,1695447.90878
1,29.20000,-33.60000,100,1695438.56270
1,29.00000,-33.60000,100,1695415.24116
1,28.20000,-35.20000,100,1695379.06411
1,26.60000,-31.60000,100,1695374.79460
1,28.80000,-35.20000,100,1695303.66318
1,29.20000,-34.80000,100,1695223.89266
1,25.60000,-31.80000,100,1695222.85389
1,27.80000,-32.00000,100,1695216.19690
1,25.40000,-32.00000,100,1695142.27936
1,28.60000,-33.80000,100,1695137.96976
1,26.80000,-31.80000,100,1695079.62430
1,25.80000,-31.40000,100,1695071.71212
1,29.80000,-36.20000,100,1695015.03519
1,28.60000,-33.00000,100,1694957.32110
1,28.60000,-33.40000,100,1694873.71393
1,26.60000,-31.80000,100,1694800.76006
1,28.00000,-35.20000,100,1694740.01522
1,28.60000,-35.20000,100,1694677.36727
1,25.20000,-31.80000,100,1694514.45764
1,28.80000,-32.60000,100,1694472.75158
1,30.20000,-36.60000,100,1694455.42357
1,28.80000,-33.20000,100,1694445.75606
1,28.80000,-34.60000,100,1694263.66496
1,29.40000,-36.20000,100,1694141.53380
1,28.40000,-35.40000,100,1694122.34211
1,29.00000,-36.40000,100,1694108.92301
1,28.20000,-32.80000,100,1694077.78460
1,30.20000,-36.00000,100,1694036.55995
1,30.60000,-36.00000,100,1694028.65853
1,28.00000,-34.00000,100,1693959.19653
1,27.20000,-31.60000,100,1693898.16441
1,26.00000,-31.60000,100,1693862.81980
1,28.20000,-35.00000,100,1693840.76070
1,28.80000,-34.20000,100,1693808.92458
1,28.80000,-35.00000,100,1693765.35978
1,27.00000,-31.60000,100,1693656.65270
1,28.60000,-34.60000,100,1693637.36906
1,30.60000,-36.60000,100,1693611.67165
1,26.00000,-31.80000,100,1693444.26588
1,26.40000,-31.60000,100,1693425.42360
1,29.20000,-36.40000,100,1693335.02021
1,27.20000,-31.80000,100,1693324.12988
1,30.40000,-36.00000,100,1693264.70436
1,28.40000,-32.80000,100,1693234.82948
1,25.40000,-35.80000,100,1693229.79858
1,28.00000,-35.00000,100,1693201.71182
1,28.60000,-34.20000,100,1693182.62868
1,28.60000,-32.60000,100,1693161.11634
1,30.20000,-37.00000,100,1693155.95144
1,28.60000,-35.00000,100,1693139.06387
1,28.60000,-33.20000,100,1693134.12081
1,27.00000,-31.80000,100,1693082.61816
1,28.20000,-34.60000,100,1693030.91048
1,26.40000,-31.80000,100,1693006.86968
1,30.40000,-36.60000,100,1692847.71748
1,28.20000,-33.00000,100,1692838.19328
1,27.40000,-32.00000,100,1692815.44156
1,29.00000,-36.20000,100,1692745.60303
1,30.00000,-36.60000,100,1692655.52750
1,30.20000,-36.80000,100,1692632.45248
1,28.40000,-35.20000,100,1692521.92611
1,28.20000,-33.80000,100,1692503.94473
1,28.00000,-34.60000,100,1692391.86159
1,26.20000,-31.60000,100,1692383.09122
1,29.60000,-36.60000,100,1692381.12152
1,25.40000,-35.60000,100,1692334.90522
1,30.60000,-37.00000,100,1692312.19953
1,25.60000,-32.00000,100,1692281.46363
1,28.20000,-33.40000,100,1692239.68889
1,30.00000,-36.00000,100,1692236.66388
1,28.40000,-33.80000,100,1692175.88683
1,26.80000,-32.00000,100,1692138.23404
1,28.00000,-32.40000,100,1692044.86976
1,28.40000,-33.00000,100,1691995.23817
1,29.20000,-36.20000,100,1691971.70023
1,26.20000,-31.80000,100,1691964.53730
1,29.60000,-36.00000,100,1691962.25790
1,27.60000,-35.80000,100,1691952.96331
1,28.40000,-33.40000,100,1691911.63099
1,26.60000,-32.00000,100,1691859.36980
1,30.60000,-36.80000,100,1691788.70057
1,28.40000,-34.60000,100,1691680.34180
1,29.80000,-36.60000,100,1691584.25445
1,25.20000,-32.00000,100,1691573.06738
1,28.20000,-34.20000,100,1691571.11443
1,30.40000,-37.00000,100,1691548.24536
1,27.60000,-32.20000,100,1691509.78237
1,28.80000,-34.40000,100,1691451.48129
1,30.00000,-37.00000,100,1691356.05537
1,29.80000,-36.00000,100,1691165.39084
1,29.60000,-37.00000,100,1691081.64939
1,27.60000,-35.60000,100,1691058.06995
1,28.20000,-32.60000,100,1691041.98852
1,30.40000,-36.80000,100,1691024.74640
1,28.40000,-35.00000,100,1690983.62271
1,28.00000,-34.20000,100,1690932.06554
1,30.00000,-36.80000,100,1690832.55641
1,28.60000,-34.40000,100,1690825.18539
1,25.40000,-32.20000,100,1690794.61135
1,25.00000,-31.60000,100,1690724.12445
1,29.40000,-36.60000,100,1690710.75307
1,25.40000,-35.40000,100,1690582.95689
1,29.60000,-36.80000,100,1690558.15043
1,28.20000,-34.80000,100,1690551.11664
1,26.00000,-32.00000,100,1690502.87562
1,28.20000,-33.20000,100,1690500.09578
1,28.80000,-34.80000,100,1690475.71571
1,28.00000,-32.80000,100,1690455.58033
